https://www.etuovi.com/kohde/640861?sc=LRnomun_nodistr&pos=2659,Santalahti Tampere,Rantatie 27 A,Kerrostalo,1h+kt,"25,5 m²",151 000 €,2021
https://www.etuovi.com/kohde/640858?sc=LRnomun_nodistr&pos=2660,Santalahti Tampere,Rantatie 27 A,Kerrostalo,1h+kt+alk,"30,5 m²",154 000 €,2021
https://www.etuovi.com/kohde/e37872?sc=LRnomun_nodistr&pos=2671,Päiväranta Kuopio,Metsäkummuntie 16 B 2,Rivitalo,3h+k+s,"89,0 m²",248 600 €,2017
https://www.etuovi.com/kohde/9688855?sc=LRnomun_nodistr&pos=2672,Keskusta Tornio,Uusikatu 11,Luhtitalo,2h+k+s,"46,0 m²",122 000 €,2008
https://www.etuovi.com/kohde/9993179?sc=LRnomun_nodistr&pos=2673,Siilinpää Siilinjärvi,Koulutie 2,Kerrostalo,"2h,kk","47,0 m²",65 000 €,1963
https://www.etuovi.com/kohde/9739122?sc=LRnomun_nodistr&pos=2674,Kantvik Kirkkonummi,Harju 1,Kerrostalo,3h+k+parv (yhtiöjärj. mukaan 3h+k),"75,5 m²",139 000 €,1965
https://www.etuovi.com/kohde/636568?sc=LRnomun_nodistr&pos=2675,Kortteiskylä Kaavi,Männiköntie 4,Omakotitalo,"4h,k,kph,s,2var,vh / 4h,k,ph,kph,s,3vh","240,0 m²",89 000 €,1963
https://www.etuovi.com/kohde/9815367?sc=LRnomun_nodistr&pos=2676,Karhusaari Helsinki,Reelinki 22,Omakotitalo,"Oh, baari, k, rt, 4 mh, ullakko, khh, takkahuone, ","256,0 m²",1 085 000 €,None
https://www.etuovi.com/kohde/1243915?sc=LRnomun_nodistr&pos=2677,Nättinummi Turku,Haartmaninkatu 5,Kerrostalo,"2h, k, p","62,0 m²",110 000 €,1976
https://www.etuovi.com/kohde/7879247?sc=LRnomun_nodistr&pos=2678,Koukkuniemi Espoo,Koukkuniementie 16 A,Rivitalo,"4 h, k, sauna, pesuh, lämmin varasto, viherhuone","100,0 m²",485 000 €,1985
https://www.etuovi.com/kohde/7879516?sc=LRnomun_nodistr&pos=2679,Tuomarila Espoo,Kivirinne 5,Paritalo,"5h, k, khh, sauna","112,5 m²",399 000 €,1995
https://www.etuovi.com/kohde/7879246?sc=LRnomun_nodistr&pos=2680,Westend Espoo,Munkkiluodonkuja 1 E,Rivitalo,"4h, k, s","101,5 m²",409 000 €,1986
https://www.etuovi.com/kohde/1244526?sc=LRnomun_nodistr&pos=2681,Tapiola Espoo,Jousenpuistonkatu 2,Kerrostalo,"2h, kt, kph, vh ja 2 parveketta","59,5 m²",454 000 €,2018
https://www.etuovi.com/kohde/7877989?sc=LRnomun_nodistr&pos=2682,Yläne Pöytyä,Laituritie 3,Rivitalo,1h+k+alkovi+ph/wc+var,"35,0 m²",41 500 €,1979
https://www.etuovi.com/kohde/1241743?sc=LRnomun_nodistr&pos=2683,Jaakkola Kerava,Palopellonkatu 12,Kerrostalo,"2h, kk, s","48,0 m²",169 000 €,2005
https://www.etuovi.com/kohde/9901126?sc=LRnomun_nodistr&pos=2684,Ahjo Kerava,Länsikaari 5,Omakotitalo,5h+k+2wc+s+khh+vaatehuone,"130,0 m²",372 000 €,2004
https://www.etuovi.com/kohde/9512667?sc=LRnomun_nodistr&pos=2685,Mököinen Salo,Kössinkatu 2,Kerrostalo,3h+k+kph,"69,0 m²",93 000 €,1966
https://www.etuovi.com/kohde/7879769?sc=LRnomun_nodistr&pos=2686,Murto Tyrnävä,Rannanpohja 10,Omakotitalo,"7mh, oh, aula,k, khh,ph,s","250,0 m²",239 800 €,2004
https://www.etuovi.com/kohde/7879027?sc=LRnomun_nodistr&pos=2687,Kourujärvi Rauma,Kelkkapolku 2 D,Rivitalo,4h+ k+ kph/s+ 2wc+ autolle katospaikka,"102,0 m²",155 000 €,1985
https://www.etuovi.com/kohde/9537847?sc=LRnomun_nodistr&pos=2688,Tikkala Mikkeli,Kaarlentie 24,Omakotitalo,"3h, k, s, ph, khh, wc, terassit","106,0 m²",298 000 €,2010
https://www.etuovi.com/kohde/9820182?sc=LRnomun_nodistr&pos=2689,"Siltamäki, Suutarila Helsinki",Kiertotähdentie 6,Kerrostalo,3h+k,"84,0 m²",119 000 €,1974
https://www.etuovi.com/kohde/k47274?sc=LRnomun_nodistr&pos=2690,Kauriala Hämeenlinna,Käänteenaro 57,Omakotitalo,"6h,k,avok, s, 3xwc, harrastetila, uima allasvaraus","311,0 m²",439 000 €,2007
https://www.etuovi.com/kohde/9547513?sc=LRnomun_nodistr&pos=2701,Rautaniemi Kuopio,Kuurankatu 18,Omakotitalo,"5-6h,k,khh,s","201,0 m²",415 000 €,2010
https://www.etuovi.com/kohde/k47272?sc=LRnomun_nodistr&pos=2702,Kiulukangas Oulu,Muuripadantie 1 D 1,Rivitalo,4h+k+s,"84,0 m²",219 600 €,2019
https://www.etuovi.com/kohde/1244112?sc=LRnomun_nodistr&pos=2703,Siltasaari Helsinki,Säästöpankinranta 10,Kerrostalo,"2h, k, kph","41,0 m²",318 000 €,1910
https://www.etuovi.com/kohde/7204949?sc=LRnomun_nodistr&pos=2704,Kotiranta Vaasa,Välkekuja 1,Omakotitalo,4mh+ oh+k+wc+khh+kph+s,"139,0 m²",285 000 €,2006
https://www.etuovi.com/kohde/7298931?sc=LRnomun_nodistr&pos=2705,Suvilahti Vaasa,Teirinkatu 1,Kerrostalo,1h+tpk+s,"43,0 m²",147 000 €,2014
https://www.etuovi.com/kohde/k47269?sc=LRnomun_nodistr&pos=2706,Kiulukangas Oulu,Muuripadantie 1 D 3,Rivitalo,4h+k+s,"75,5 m²",199 800 €,2019
https://www.etuovi.com/kohde/1244334?sc=LRnomun_nodistr&pos=2707,Syväsenvaara Rovaniemi,Rinteenmäki 50,Omakotitalo,"3-4mh, oh,k, kph, s, khh, wc, vh","137,6 m²",319 000 €,2016
https://www.etuovi.com/kohde/9724161?sc=LRnomun_nodistr&pos=2708,Kaleva Tampere,Aaronaukio 2,Kerrostalo,3H+K+S,"71,0 m²",275 000 €,2017
https://www.etuovi.com/kohde/9982147?sc=LRnomun_nodistr&pos=2709,Atala Tampere,Petäjässuonkatu 3,Rivitalo,"3h, k, erill.wc, ph/khh, s, vh, p, terassi","82,0 m²",237 000 €,2013
https://www.etuovi.com/kohde/k47268?sc=LRnomun_nodistr&pos=2710,Siuntio Siuntio,Teirantie 78,Omakotitalo,5 h + keittiö + sauna,"167,0 m²",0 €,None
https://www.etuovi.com/kohde/1244364?sc=LRnomun_nodistr&pos=2711,Simpele Rautjärvi,Mäkihaankatu 6,Rivitalo,2h+k+s,"65,0 m²",38 500 €,1984
https://www.etuovi.com/kohde/1244381?sc=LRnomun_nodistr&pos=2712,Männistö Kuopio,Lönnrotinkatu 14,Kerrostalo,"2h, k","59,0 m²",66 000 €,1969
https://www.etuovi.com/kohde/7879401?sc=LRnomun_nodistr&pos=2713,Järvenperä Espoo,Isonjärventie 8-10,Rivitalo,"3h, k, ph, s, wc + ulkovarasto","72,5 m²",244 000 €,1984
https://www.etuovi.com/kohde/7879295?sc=LRnomun_nodistr&pos=2714,Littoinen Lieto,Vilttikuja 3,Omakotitalo,5h+k+aula+kph/wc+s+takkah.+kph/wc+khh+2xparv+kuist,"211,0 m²",386 000 €,2014
https://www.etuovi.com/kohde/1244333?sc=LRnomun_nodistr&pos=2715,Möysä Lahti,Viipurintie 7,Kerrostalo,"3h, k, vh, lp","56,0 m²",118 000 €,1964
https://www.etuovi.com/kohde/9568751?sc=LRnomun_nodistr&pos=2716,Koivula Pori,Vihtapolku 7,Omakotitalo,"4 mh, oh, k, rt, khh, saunatilat sekä uima-allasos","197,0 m²",159 000 €,1973
https://www.etuovi.com/kohde/9648068?sc=LRnomun_nodistr&pos=2717,Moiskala Jämsä,Keskuskatu 33,Omakotitalo,"4h, k, s","105,0 m²",65 000 €,1964
https://www.etuovi.com/kohde/9769207?sc=LRnomun_nodistr&pos=2718,Autio Kurikka,Suntiontie 8,Omakotitalo,4H+K+SAUNA,"110,0 m²",55 000 €,1952
https://www.etuovi.com/kohde/9914549?sc=LRnomun_nodistr&pos=2719,Konala Helsinki,Länsipellontie 2-6,Rivitalo,"4h, kph, 2x vh, 2x wc, keittiö ja varasto","105,0 m²",374 000 €,1963
https://www.etuovi.com/kohde/7879540?sc=LRnomun_nodistr&pos=2720,Lippuniemi Iisalmi,Kiviahonkatu 14 B,Kerrostalo,"2 h, k","57,0 m²",31 500 €,1975
https://www.etuovi.com/kohde/7876095?sc=LRnomun_nodistr&pos=2721,Petsamo Riihimäki,Kontiontie 19 as,Rivitalo,4-5h+k+takkah+vh+wc+khh-tila/psh/wc+s ja lämmin ta,"124,5 m²",169 913 €,1984
https://www.etuovi.com/kohde/9708658?sc=LRnomun_nodistr&pos=2722,"Munkkivuori, Niemenmäki Helsinki",Niemenmäentie 12,Kerrostalo,2h+kk+kh+parv,"44,0 m²",228 000 €,1963
https://www.etuovi.com/kohde/9410553?sc=LRnomun_nodistr&pos=2723,Reijola Joensuu,Huvimäentie 5,Omakotitalo,4 h+k+tkh+kph+s,"140,0 m²",65 000 €,1980
https://www.etuovi.com/kohde/7855002?sc=LRnomun_nodistr&pos=2724,Jokela Orimattila,Lauttakuja 5 D,Rivitalo,3h+k+s+varasto,"73,5 m²",109 000 €,2003
https://www.etuovi.com/kohde/9429333?sc=LRnomun_nodistr&pos=2725,Jylkynkangas Oulu,Vuoliaistie 2,Luhtitalo,"3h,k,kph,s,AK","68,0 m²",100 000 €,2006
https://www.etuovi.com/kohde/k47267?sc=LRnomun_nodistr&pos=2726,Laurinlahti Espoo,Näkinkaari 12,Paritalo,4H+K+S,"88,5 m²","28 667,18 €",1996
https://www.etuovi.com/kohde/1244239?sc=LRnomun_nodistr&pos=2727,Munkkiniemi Helsinki,Huopalahdentie 15,Kerrostalo,2 h+k,"50,0 m²",255 000 €,1953
https://www.etuovi.com/kohde/641396?sc=LRnomun_nodistr&pos=2728,Lieksa Lieksa,Pielisentie 24 A 4,Kerrostalo,"2h, k, s","50,0 m²",98 000 €,2013
https://www.etuovi.com/kohde/641189?sc=LRnomun_nodistr&pos=2729,Hevoshaka Hamina,Aarnenkatu 28,Rivitalo,"3 h, k, kph, s, khh, wc","75,0 m²",143 000 €,2007
https://www.etuovi.com/kohde/640905?sc=LRnomun_nodistr&pos=2730,Rautaharkko Tampere,Kartanonkatu 2 L,Kerrostalo,"3h,k,p","74,0 m²",132 000 €,1969
https://www.etuovi.com/kohde/9770355?sc=LRnomun_nodistr&pos=2741,Herttoniemi Helsinki,Majavatie 12,Kerrostalo,"1h,k,kph (1h+k)","35,0 m²",219 000 €,1953
https://www.etuovi.com/kohde/k47264?sc=LRnomun_nodistr&pos=2742,Suurpelto Espoo,Suurpellon puistokatu 6,Kerrostalo,1H+KT,"27,5 m²","21 019,7 €",2016
https://www.etuovi.com/kohde/k47263?sc=LRnomun_nodistr&pos=2743,Saunalahti Espoo,Tiimalasintie 4,Kerrostalo,2H+K+S,"65,5 m²","31 004,87 €",2010
https://www.etuovi.com/kohde/k47262?sc=LRnomun_nodistr&pos=2744,Leppävaara Espoo,Leppäviita 3,Kerrostalo,3H+K+S,"75,0 m²","30 674,09 €",2002
https://www.etuovi.com/kohde/k47249?sc=LRnomun_nodistr&pos=2745,Mäntylä Oulu,Snellmanintie 9,Kerrostalo,3H+K+S,"77,5 m²","12 266,44 €",1993
https://www.etuovi.com/kohde/k47248?sc=LRnomun_nodistr&pos=2746,Moisio Lohja,Lummekuja 3,Erillistalo,2H+K+S,"63,0 m²","17 921,21 €",1996
https://www.etuovi.com/kohde/k47247?sc=LRnomun_nodistr&pos=2747,Mikkola Tuusula,Jokipellonkatu 5,Rivitalo,4H+K+S,"90,0 m²","27 275,16 €",1996
https://www.etuovi.com/kohde/k47246?sc=LRnomun_nodistr&pos=2748,Kilo Espoo,Trillakatu 3,Kerrostalo,3H+K+S,"76,0 m²","30 442,71 €",2002
https://www.etuovi.com/kohde/f79486?sc=LRnomun_nodistr&pos=2749,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 31,Kerrostalo,2h+kt,"31,5 m²",126 000 €,2019
https://www.etuovi.com/kohde/f79484?sc=LRnomun_nodistr&pos=2750,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 30,Kerrostalo,2h+kt,"49,0 m²",163 000 €,2019
https://www.etuovi.com/kohde/f79483?sc=LRnomun_nodistr&pos=2751,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 28,Kerrostalo,2h+kt,"34,0 m²",149 000 €,2019
https://www.etuovi.com/kohde/f79482?sc=LRnomun_nodistr&pos=2752,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 29,Kerrostalo,4h+kt,"69,5 m²",238 000 €,2019
https://www.etuovi.com/kohde/f79479?sc=LRnomun_nodistr&pos=2753,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 27,Kerrostalo,2h+kt,"40,0 m²",166 000 €,2019
https://www.etuovi.com/kohde/f79477?sc=LRnomun_nodistr&pos=2754,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 25,Kerrostalo,3h+kt,"51,5 m²",167 000 €,2019
https://www.etuovi.com/kohde/f79476?sc=LRnomun_nodistr&pos=2755,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 24,Kerrostalo,2h+kt,"31,5 m²",120 000 €,2019
https://www.etuovi.com/kohde/f79474?sc=LRnomun_nodistr&pos=2756,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 23,Kerrostalo,2h+kt,"49,0 m²",156 000 €,2019
https://www.etuovi.com/kohde/f79473?sc=LRnomun_nodistr&pos=2757,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 22,Kerrostalo,4h+kt,"69,5 m²",225 000 €,2019
https://www.etuovi.com/kohde/f79472?sc=LRnomun_nodistr&pos=2758,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 21,Kerrostalo,2h+kt,"34,0 m²",141 000 €,2019
https://www.etuovi.com/kohde/f79469?sc=LRnomun_nodistr&pos=2759,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 20,Kerrostalo,2h+kt,"40,0 m²",157 000 €,2019
https://www.etuovi.com/kohde/f79468?sc=LRnomun_nodistr&pos=2760,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 18,Kerrostalo,3h+kt,"51,5 m²",160 000 €,2019
https://www.etuovi.com/kohde/f79464?sc=LRnomun_nodistr&pos=2761,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 16,Kerrostalo,2h+kt,"49,0 m²",150 000 €,2019
https://www.etuovi.com/kohde/f79462?sc=LRnomun_nodistr&pos=2762,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 13,Kerrostalo,2h+kt,"40,0 m²",148 000 €,2019
https://www.etuovi.com/kohde/f79449?sc=LRnomun_nodistr&pos=2763,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 14,Kerrostalo,2h+kt,"34,0 m²",134 000 €,2019
https://www.etuovi.com/kohde/f79444?sc=LRnomun_nodistr&pos=2764,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 9,Kerrostalo,2h+kt,"49,0 m²",146 000 €,2019
https://www.etuovi.com/kohde/f79443?sc=LRnomun_nodistr&pos=2765,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 8,Kerrostalo,4h+kt,"69,5 m²",197 000 €,2019
https://www.etuovi.com/kohde/f79439?sc=LRnomun_nodistr&pos=2766,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 6,Kerrostalo,2h+kt,"40,0 m²",137 000 €,2019
https://www.etuovi.com/kohde/f79437?sc=LRnomun_nodistr&pos=2767,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 3,Kerrostalo,3h+kt,"55,5 m²",158 000 €,2019
https://www.etuovi.com/kohde/f79436?sc=LRnomun_nodistr&pos=2768,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 4,Kerrostalo,3h+kt,"51,5 m²",149 000 €,2019
https://www.etuovi.com/kohde/f79433?sc=LRnomun_nodistr&pos=2769,Äijälänranta Jyväskylä,Äijälänrannantie 18 A 1,Kerrostalo,3h+kt,"51,5 m²",142 000 €,2019
https://www.etuovi.com/kohde/k47244?sc=LRnomun_nodistr&pos=2770,Vuorenpää Nousiainen,Matintie 6,Kerrostalo,4h+k+s+kh+2lp,"104,0 m²",188 000 €,1973
https://www.etuovi.com/kohde/8140514?sc=LRnomun_nodistr&pos=2771,Muurame Muurame,Suntiontie 2,Kerrostalo,"2h, kt, s, lasit.p","60,5 m²",59 500 €,1978
https://www.etuovi.com/kohde/8186821?sc=LRnomun_nodistr&pos=2772,Pudas Tornio,Pulkkisenkuja 8,Omakotitalo,2mh+oh+takkahuone+keittiö,"120,0 m²",129 000 €,1967
https://www.etuovi.com/kohde/8198178?sc=LRnomun_nodistr&pos=2773,Mäyrämäki Jyväskylä,Mäyrämäentie 19,Rivitalo,3h+k+s,"80,0 m²",141 000 €,1973
https://www.etuovi.com/kohde/8117523?sc=LRnomun_nodistr&pos=2774,Nummela Vihti,Vanhan-Sepän tie 17,Rivitalo,"4h, k, s","82,0 m²",245 000 €,2015
https://www.etuovi.com/kohde/8185033?sc=LRnomun_nodistr&pos=2775,Kähäri Turku,Kähärintie 7 A,Paritalo,"3mh,sali,kirjasto,kakkosolohuone,k,s,5wc,khh,aula,","262,0 m²",469 000 €,1880
https://www.etuovi.com/kohde/7252786?sc=LRnomun_nodistr&pos=2776,Pakkala Vantaa,Pakkalanrinne 1,Kerrostalo,"4h,k,s,khh","85,0 m²",339 000 €,2013
https://www.etuovi.com/kohde/7225585?sc=LRnomun_nodistr&pos=2777,Keskusta Kouvola,Torikatu 4,Kerrostalo,"3h,k,p","62,0 m²",110 000 €,1968
https://www.etuovi.com/kohde/7285935?sc=LRnomun_nodistr&pos=2778,Inkilänmäki Kuopio,Inkilänmäenkatu 14,Kerrostalo,"4h,k, 3 vh, wc, las.parveke","94,0 m²",91 000 €,1970
https://www.etuovi.com/kohde/7223158?sc=LRnomun_nodistr&pos=2779,Hätilä Hämeenlinna,Tyllilänkatu 1,Kerrostalo,"2h, kk, ph, vh, p","47,5 m²",66 000 €,1977
https://www.etuovi.com/kohde/7289894?sc=LRnomun_nodistr&pos=2780,Kamppi Helsinki,Malminrinne 2-4,Kerrostalo,"2h,k","46,0 m²",315 000 €,1932
https://www.etuovi.com/kohde/9664920?sc=LRnomun_nodistr&pos=2801,Sundsberg Kirkkonummi,Morbackantie 69,Omakotitalo,5mh+oh+khh+k+kph+s+wc+elokuvat.+spa+gym+autotalli,"485,0 m²",1 940 000 €,2010
https://www.etuovi.com/kohde/9699126?sc=LRnomun_nodistr&pos=2802,Vuosaari Helsinki,Satamasaarentie 10,Kerrostalo,"5h, k, kph, eril.wc, las. parveke","102,0 m²",280 000 €,1967
https://www.etuovi.com/kohde/k46967?sc=LRnomun_nodistr&pos=2803,Keskusta Kuopio,Puijonkatu 29,Kerrostalo,1h+kt+alk,"34,0 m²",153 900 €,2019
https://www.etuovi.com/kohde/k46949?sc=LRnomun_nodistr&pos=2804,Keskusta Kuopio,Puijonkatu 29,Kerrostalo,2h+kt,"47,0 m²",189 900 €,2019
https://www.etuovi.com/kohde/k46948?sc=LRnomun_nodistr&pos=2805,Keskusta Kuopio,Puijonkatu 29,Kerrostalo,2h+kt+parv.+s,"41,0 m²",209 900 €,2019
https://www.etuovi.com/kohde/k46947?sc=LRnomun_nodistr&pos=2806,Keskusta Kuopio,Puijonkatu 29,Kerrostalo,2h+kt,"47,0 m²",194 900 €,2019
https://www.etuovi.com/kohde/k46943?sc=LRnomun_nodistr&pos=2807,Keskusta Kuopio,Puijonkatu 29,Kerrostalo,3h+kt+ter.,"63,5 m²",329 900 €,2019
https://www.etuovi.com/kohde/k46933?sc=LRnomun_nodistr&pos=2808,Keskusta Kuopio,Puijonkatu 29,Kerrostalo,3h+k+s+r.parv.+ter.,"72,0 m²",374 900 €,2019
https://www.etuovi.com/kohde/9959717?sc=LRnomun_nodistr&pos=2809,Alppila Helsinki,Vesilinnankatu 19,Kerrostalo,2h+k+kph,"40,0 m²",289 000 €,1931
https://www.etuovi.com/kohde/9476306?sc=LRnomun_nodistr&pos=2810,keskusta Keuruu,Kangasmannilantie 14,Omakotitalo,4h+k+th+kph+s,"117,5 m²",196 000 €,1980
https://www.etuovi.com/kohde/641134?sc=LRnomun_nodistr&pos=2841,Yläristi Pieksämäki,Väisäläntie 3-5 B,Rivitalo,"3h,k,s","83,5 m²",69 000 €,1981
https://www.etuovi.com/kohde/640768?sc=LRnomun_nodistr&pos=2842,Suomusjärvi Salo,Kantolantie 18-3,Omakotitalo,"6h,k,ph,s,wc","135,0 m²",159 000 €,1978
https://www.etuovi.com/kohde/640704?sc=LRnomun_nodistr&pos=2843,Keskusta Jyväskylä,Yliopistonkatu 10 B,Kerrostalo,"2h,k","60,0 m²",149 000 €,1955
https://www.etuovi.com/kohde/9735940?sc=LRnomun_nodistr&pos=2844,Pajamäki Helsinki,Poutamäentie 14,Kerrostalo,2h+kk+kph+vh,"46,2 m²",214 000 €,1960
https://www.etuovi.com/kohde/9942099?sc=LRnomun_nodistr&pos=2845,Lavila-Mattila Eurajoki,Kontiotie 14,Omakotitalo,3 h+k+s+th+erill.wc+(autot. ja varasto 34 m2),"109,0 m²",139 500 €,1980
https://www.etuovi.com/kohde/9597477?sc=LRnomun_nodistr&pos=2846,"Fallpakka,Vartiokylä,Mellunmäki Helsinki",Sänkbackankuja 8,Rivitalo,6h+harrasteh+avok+2kph+s+2wc+vh+khh+var+p+at,"145,5 m²",449 000 €,2011
https://www.etuovi.com/kohde/9793213?sc=LRnomun_nodistr&pos=2847,Valhoja Salo,Vanumammantie 6,Rivitalo,"3h, k, kph, s, vh","81,5 m²",114 000 €,1985
https://www.etuovi.com/kohde/9471894?sc=LRnomun_nodistr&pos=2848,Palosaari Vaasa,Pursimiehenkatu 35,Rivitalo,1H+K,"43,0 m²",124 000 €,1912
https://www.etuovi.com/kohde/9607567?sc=LRnomun_nodistr&pos=2849,Korpilahti Jyväskylä,Mastotie 2,Rivitalo,4h+k+sauna,"109,0 m²",229 000 €,2017
https://www.etuovi.com/kohde/k47242?sc=LRnomun_nodistr&pos=2850,Kaleva Kerava,Nyyrikinkuja 3 E 45,Kerrostalo,1h+alkovi+kk+kph+lasitettu terassi,"34,5 m²",117 000 €,1980
https://www.etuovi.com/kohde/7879760?sc=LRnomun_nodistr&pos=2861,Ruskeasanta Vantaa,Kuismatie 116 b,Paritalo,"4h+k+s+ph+khh+erill.wc, autotalli, varasto","106,0 m²",298 000 €,1989
https://www.etuovi.com/kohde/1242357?sc=LRnomun_nodistr&pos=2862,Pakkalankulma Pirkkala,Kaartotie 11,Omakotitalo,"3h, k, wc, kph, s, khh, autotalli","128,0 m²",269 000 €,1997
https://www.etuovi.com/kohde/7879703?sc=LRnomun_nodistr&pos=2863,Pyynikintori Tampere,Pyynikintori 8 C,Kerrostalo,3h+k+halli+kph+wc,"82,0 m²",338 000 €,1932
https://www.etuovi.com/kohde/k47237?sc=LRnomun_nodistr&pos=2864,Korkalovaara Rovaniemi,Kaamoskuja 9,Kerrostalo,"3h,k,kph/s,parveke (las.)","80,0 m²",85 000 €,1973
https://www.etuovi.com/kohde/9700603?sc=LRnomun_nodistr&pos=2865,Metsäkangas Lahti,Valjaskatu 2-4,Kerrostalo,"2h,k,kph,vh","55,0 m²",62 000 €,1975
https://www.etuovi.com/kohde/k47236?sc=LRnomun_nodistr&pos=2866,Keskusta Jyväskylä,Vapaudenkatu 68 A,Kerrostalo,2h + k + kph + s,"47,0 m²",159 000 €,2004
https://www.etuovi.com/kohde/9707268?sc=LRnomun_nodistr&pos=2867,Puistola Helsinki,Sädetie 8,Omakotitalo,"4h, k, rt, s, 3 kph/wc, erill. wc, khh, tkh, ask.h","120,0 m²",549 000 €,2006
https://www.etuovi.com/kohde/1244493?sc=LRnomun_nodistr&pos=2868,Keskusta Järvenpää,Järnefeltinkatu 7,Kerrostalo,"3h, k, s, kph, wc, vh, lasitettu parveke","74,0 m²",209 000 €,1984
https://www.etuovi.com/kohde/1244366?sc=LRnomun_nodistr&pos=2869,Ahonkylä Ilmajoki,Mäkikalliontie 11,Omakotitalo,"3 mh, oh, aula, k, khh, ph, s, wc, vh, tekninen ti","139,0 m²",315 000 €,2015
https://www.etuovi.com/kohde/7251309?sc=LRnomun_nodistr&pos=2870,Keskusta Pori,Pohjoispuisto 1,Kerrostalo,"2h, kk, kh/wc, s, p","47,0 m²",135 000 €,1985
https://www.etuovi.com/kohde/641078?sc=LRnomun_nodistr&pos=2881,Kiviniitty Kokkola,Honkatie 5 A,Kerrostalo,"2h, k","55,0 m²",72 000 €,1965
https://www.etuovi.com/kohde/640894?sc=LRnomun_nodistr&pos=2882,Tahmela Tampere,Hirvikatu 25 A,Kerrostalo,"1h, kk, kph","23,0 m²",79 000 €,1930
https://www.etuovi.com/kohde/640604?sc=LRnomun_nodistr&pos=2883,Kylmä Kajaani,Savikontie 11,Omakotitalo,6h+k+2wc+khh+kph+s,"145,0 m²",225 000 €,1998
https://www.etuovi.com/kohde/1244236?sc=LRnomun_nodistr&pos=2884,Kiiminki Oulu,Koitelinpolku 55,Omakotitalo,"3h, th, tkh, khh, kph/wc, s, wc, vh (2kpl), las. t","123,0 m²",185 000 €,1993
https://www.etuovi.com/kohde/1242837?sc=LRnomun_nodistr&pos=2885,Alppikylä Helsinki,Kyytimiehenkatu 1,Kerrostalo,"2h, avok, kph, ransk.parveke","46,5 m²",209 000 €,2018
https://www.etuovi.com/kohde/k47233?sc=LRnomun_nodistr&pos=2886,Huutoniemi Vaasa,Mannerheimintie 28,Kerrostalo,2h+k,"44,0 m²",49 000 €,1953
https://www.etuovi.com/kohde/1242836?sc=LRnomun_nodistr&pos=2887,Alppikylä Helsinki,Kyytimiehenkatu 1,Kerrostalo,"3h, avok, kph, parveke(lasitettu)","55,5 m²",259 000 €,2018
https://www.etuovi.com/kohde/9659171?sc=LRnomun_nodistr&pos=2888,Soukansalmi Espoo,Soukansalmentie 14 C,Omakotitalo,Oh+rt+k+3 mh+tornihuone+työhuone+tv/vierashuone+sa,"249,0 m²",850 000 €,2002
https://www.etuovi.com/kohde/9411616?sc=LRnomun_nodistr&pos=2889,Jaakkola Kerava,Päivärinteentie 13,Kerrostalo,"2h, k, rt, kph, et, tk, parveke","63,5 m²",131 000 €,1976
https://www.etuovi.com/kohde/9537246?sc=LRnomun_nodistr&pos=2890,Keskusta Kokkola,Pitkänsillankatu 18,Kerrostalo,3h+k,"86,0 m²",119 000 €,1944
https://www.etuovi.com/kohde/9460878?sc=LRnomun_nodistr&pos=2901,Keskusta Ylivieska,Mattilantie 3 B 1,Kerrostalo,2h+k+s,"60,5 m²",90 000 €,1986
https://www.etuovi.com/kohde/9963268?sc=LRnomun_nodistr&pos=2902,Itätulli Pori,Itätullinkatu 14 B,Puutalo-osake,1h + k,"37,0 m²",46 000 €,1920
https://www.etuovi.com/kohde/1244087?sc=LRnomun_nodistr&pos=2903,Keljonkangas Jyväskylä,Sysmäläntie 23,Rivitalo,"5h, k, s, kph, khh, vh, 2wc, ter","116,0 m²",219 000 €,1991
https://www.etuovi.com/kohde/7877564?sc=LRnomun_nodistr&pos=2904,Koivistonkylä Tampere,Kaaponkuja 5 C,Rivitalo,"4h, k, s, wc, kph, vh, las.p","88,0 m²",232 000 €,1999
https://www.etuovi.com/kohde/9762772?sc=LRnomun_nodistr&pos=2905,Keskusta Liminka,Karjakuja 2,Rivitalo,"2h,k,s,AK","51,0 m²",77 000 €,2010
